time,set point,output,process,set point test,output test,process test
0,"-2,8104","-44,143",0,"0,12909","2,0276",0
"0,02","-2,8104","-46,672","-0,016245","0,12909","2,1438","0,00074616"
"0,04","-2,8104","-48,705","-0,061224","0,12909","2,2371","0,0028122"
"0,06","-2,8104","-50,291","-0,1301","0,12909","2,31","0,0059758"
"0,08","-2,8104","-51,477","-0,21856","0,12909","2,3645","0,010039"
"0,1","-2,8104","-52,306","-0,32279","0,12909","2,4026","0,014826"
"0,12","-2,8104","-52,818","-0,43937","0,12909","2,4261","0,020181"
"0,14","-2,8104","-53,05","-0,56533","0,12909","2,4367","0,025967"
"0,16","-2,8104","-53,036","-0,69801","0,12909","2,4361","0,032062"
"0,18","-2,8104","-52,809","-0,83513","0,12909","2,4257","0,03836"
"0,2","-2,8104","-52,398","-0,97466","0,12909","2,4068","0,044769"
"0,22","-2,8104","-51,829","-1,1149","0,12909","2,3806","0,051209"
"0,24","-2,8104","-51,128","-1,2543","0,12909","2,3484","0,057612"
"0,26","-2,8104","-50,316","-1,3916","0,12909","2,3112","0,063919"
"0,28","-2,8104","-49,416","-1,5257","0,12909","2,2698","0,070081"
"0,3","-2,8104","-48,445","-1,6558","0,12909","2,2252","0,076057"
"0,32","-2,8104","-47,421","-1,7812","0,12909","2,1782","0,081814"
"0,34","-2,8104","-46,358","-1,9011","0,12909","2,1293","0,087324"
"0,36","-2,8104","-45,27","-2,0153","0,12909","2,0794","0,092568"
"0,38","-2,8104","-44,17","-2,1233","0,12909","2,0288","0,097529"
"0,4","-2,8104","-43,067","-2,2249","0,12909","1,9782","0,1022"
"0,42","-2,8104","-41,972","-2,32","0,12909","1,9279","0,10657"
"0,44","-2,8104","-40,892","-2,4086","0,12909","1,8783","0,11063"
"0,46","-2,8104","-39,835","-2,4905","0,12909","1,8297","0,11439"
"0,48","-2,8104","-38,806","-2,5659","0,12909","1,7825","0,11786"
"0,5","-2,8104","-37,811","-2,6349","0,12909","1,7367","0,12103"
"0,52","-2,8104","-36,853","-2,6976","0,12909","1,6927","0,12391"
"0,54","-2,8104","-35,936","-2,7543","0,12909","1,6506","0,12651"
"0,56","-2,8104","-35,063","-2,8051","0,12909","1,6105","0,12885"
"0,58","-2,8104","-34,236","-2,8504","0,12909","1,5725","0,13093"
"0,6","-2,8104","-33,455","-2,8903","0,12909","1,5367","0,13276"
"0,62","-2,8104","-32,722","-2,9252","0,12909","1,503","0,13436"
"0,64","-2,8104","-32,036","-2,9554","0,12909","1,4715","0,13575"
"0,66","-2,8104","-31,399","-2,9811","0,12909","1,4422","0,13693"
"0,68","-2,8104","-30,809","-3,0026","0,12909","1,4151","0,13792"
"0,7","-2,8104","-30,265","-3,0203","0,12909","1,3902","0,13873"
"0,72","-2,8104","-29,767","-3,0344","0,12909","1,3673","0,13938"
"0,74","-2,8104","-29,313","-3,0452","0,12909","1,3464","0,13987"
"0,76","-2,8104","-28,902","-3,0531","0,12909","1,3275","0,14024"
"0,78","-2,8104","-28,532","-3,0582","0,12909","1,3105","0,14047"
"0,8","-2,8104","-28,201","-3,0609","0,12909","1,2953","0,14059"
"0,82","-2,8104","-27,907","-3,0614","0,12909","1,2818","0,14062"
"0,84","-2,8104","-27,648","-3,0599","0,12909","1,2699","0,14055"
"0,86","-2,8104","-27,422","-3,0567","0,12909","1,2596","0,1404"
"0,88","-2,8104","-27,228","-3,0521","0,12909","1,2507","0,14019"
"0,9","-2,8104","-27,063","-3,0461","0,12909","1,2431","0,13991"
"0,92","-2,8104","-26,925","-3,039","0,12909","1,2367","0,13959"
"0,94","-2,8104","-26,812","-3,031","0,12909","1,2315","0,13922"
"0,96","-2,8104","-26,722","-3,0222","0,12909","1,2274","0,13882"
"0,98","-2,8104","-26,653","-3,0129","0,12909","1,2242","0,13839"
1,"-2,8104","-26,603","-3,003","0,12909","1,2219","0,13794"
"1,02","-2,8104","-26,571","-2,9928","0,12909","1,2205","0,13747"
"1,04","-2,8104","-26,554","-2,9824","0,12909","1,2197","0,13699"
"1,06","-2,8104","-26,551","-2,9719","0,12909","1,2196","0,13651"
"1,08","-2,8104","-26,561","-2,9613","0,12909","1,22","0,13602"
"1,1","-2,8104","-26,582","-2,9508","0,12909","1,221","0,13554"
"1,12","-2,8104","-26,612","-2,9405","0,12909","1,2224","0,13506"
"1,14","-2,8104","-26,651","-2,9303","0,12909","1,2241","0,1346"
"1,16","-2,8104","-26,696","-2,9204","0,12909","1,2262","0,13414"
"1,18","-2,8104","-26,747","-2,9108","0,12909","1,2286","0,1337"
"1,2","-2,8104","-26,803","-2,9015","0,12909","1,2311","0,13327"
"1,22","-2,8104","-26,863","-2,8926","0,12909","1,2339","0,13286"
"1,24","-2,8104","-26,926","-2,884","0,12909","1,2368","0,13247"
"1,26","-2,8104","-26,99","-2,8759","0,12909","1,2397","0,1321"
"1,28","-2,8104","-27,056","-2,8683","0,12909","1,2428","0,13175"
"1,3","-2,8104","-27,123","-2,861","0,12909","1,2458","0,13141"
"1,32","-2,8104","-27,19","-2,8542","0,12909","1,2489","0,1311"
"1,34","-2,8104","-27,256","-2,8479","0,12909","1,252","0,13081"
"1,36","-2,8104","-27,322","-2,842","0,12909","1,255","0,13054"
"1,38","-2,8104","-27,386","-2,8365","0,12909","1,2579","0,13029"
"1,4","-2,8104","-27,449","-2,8315","0,12909","1,2608","0,13006"
"1,42","-2,8104","-27,509","-2,8269","0,12909","1,2636","0,12984"
"1,44","-2,8104","-27,568","-2,8226","0,12909","1,2663","0,12965"
"1,46","-2,8104","-27,624","-2,8188","0,12909","1,2688","0,12948"
"1,48","-2,8104","-27,677","-2,8154","0,12909","1,2713","0,12932"
"1,5","-2,8104","-27,728","-2,8123","0,12909","1,2736","0,12918"
"1,52","-2,8104","-27,777","-2,8095","0,12909","1,2759","0,12905"
"1,54","-2,8104","-27,822","-2,8071","0,12909","1,2779","0,12894"
"1,56","-2,8104","-27,865","-2,805","0,12909","1,2799","0,12884"
"1,58","-2,8104","-27,904","-2,8032","0,12909","1,2817","0,12876"
"1,6","-2,8104","-27,941","-2,8016","0,12909","1,2834","0,12868"
"1,62","-2,8104","-27,975","-2,8003","0,12909","1,285","0,12862"
"1,64","-2,8104","-28,007","-2,7992","0,12909","1,2864","0,12857"
"1,66","-2,8104","-28,036","-2,7983","0,12909","1,2877","0,12853"
"1,68","-2,8104","-28,062","-2,7976","0,12909","1,289","0,1285"
"1,7","-2,8104","-28,086","-2,7971","0,12909","1,29","0,12848"
"1,72","-2,8104","-28,107","-2,7968","0,12909","1,291","0,12846"
"1,74","-2,8104","-28,126","-2,7966","0,12909","1,2919","0,12845"
"1,76","-2,8104","-28,143","-2,7965","0,12909","1,2927","0,12845"
"1,78","-2,8104","-28,158","-2,7966","0,12909","1,2934","0,12845"
"1,8","-2,8104","-28,171","-2,7967","0,12909","1,294","0,12846"
"1,82","-2,8104","-28,182","-2,7969","0,12909","1,2945","0,12847"
"1,84","-2,8104","-28,192","-2,7973","0,12909","1,2949","0,12849"
"1,86","-2,8104","-28,2","-2,7976","0,12909","1,2953","0,1285"
"1,88","-2,8104","-28,206","-2,7981","0,12909","1,2956","0,12852"
"1,9","-2,8104","-28,212","-2,7986","0,12909","1,2958","0,12854"
"1,92","-2,8104","-28,216","-2,7991","0,12909","1,296","0,12857"
"1,94","-2,8104","-28,219","-2,7996","0,12909","1,2962","0,12859"
"1,96","-2,8104","-28,22","-2,8002","0,12909","1,2962","0,12862"
"1,98","-2,8104","-28,222","-2,8008","0,12909","1,2963","0,12865"
2,"-2,8104","-28,222","-2,8014","0,12909","1,2963","0,12867"
"2,02","-2,8104","-28,221","-2,8019","0,12909","1,2963","0,1287"
"2,04","-2,8104","-28,22","-2,8025","0,12909","1,2962","0,12873"
"2,06","-2,8104","-28,218","-2,8031","0,12909","1,2961","0,12875"
"2,08","-2,8104","-28,216","-2,8037","0,12909","1,296","0,12878"
"2,1","-2,8104","-28,214","-2,8042","0,12909","1,2959","0,12881"
"2,12","-2,8104","-28,211","-2,8048","0,12909","1,2958","0,12883"
"2,14","-2,8104","-28,208","-2,8053","0,12909","1,2957","0,12885"
"2,16","-2,8104","-28,204","-2,8058","0,12909","1,2955","0,12888"
"2,18","-2,8104","-28,201","-2,8063","0,12909","1,2953","0,1289"
"2,2","-2,8104","-28,197","-2,8067","0,12909","1,2952","0,12892"
"2,22","-2,8104","-28,193","-2,8072","0,12909","1,295","0,12894"
"2,24","-2,8104","-28,19","-2,8076","0,12909","1,2948","0,12896"
"2,26","-2,8104","-28,186","-2,808","0,12909","1,2946","0,12898"
"2,28","-2,8104","-28,182","-2,8083","0,12909","1,2945","0,12899"
"2,3","-2,8104","-28,178","-2,8087","0,12909","1,2943","0,12901"
"2,32","-2,8104","-28,175","-2,809","0,12909","1,2941","0,12902"
"2,34","-2,8104","-28,171","-2,8093","0,12909","1,294","0,12904"
"2,36","-2,8104","-28,168","-2,8095","0,12909","1,2938","0,12905"
"2,38","-2,8104","-28,164","-2,8098","0,12909","1,2937","0,12906"
"2,4","-2,8104","-28,161","-2,81","0,12909","1,2935","0,12907"
"2,42","-2,8104","-28,158","-2,8102","0,12909","1,2934","0,12908"
"2,44","-2,8104","-28,155","-2,8103","0,12909","1,2932","0,12909"
"2,46","-2,8104","-28,152","-2,8105","0,12909","1,2931","0,12909"
"2,48","-2,8104","-28,15","-2,8106","0,12909","1,293","0,1291"
"2,5","-2,8104","-28,147","-2,8108","0,12909","1,2929","0,12911"
"2,52","-2,8104","-28,145","-2,8109","0,12909","1,2928","0,12911"
"2,54","-2,8104","-28,143","-2,8109","0,12909","1,2927","0,12911"
"2,56","-2,8104","-28,141","-2,811","0,12909","1,2926","0,12912"
"2,58","-2,8104","-28,139","-2,8111","0,12909","1,2925","0,12912"
"2,6","-2,8104","-28,138","-2,8111","0,12909","1,2924","0,12912"
"2,62","-2,8104","-28,136","-2,8112","0,12909","1,2924","0,12912"
"2,64","-2,8104","-28,135","-2,8112","0,12909","1,2923","0,12913"
"2,66","-2,8104","-28,134","-2,8112","0,12909","1,2923","0,12913"
"2,68","-2,8104","-28,133","-2,8112","0,12909","1,2922","0,12913"
"2,7","-2,8104","-28,132","-2,8112","0,12909","1,2922","0,12913"
"2,72","-2,8104","-28,131","-2,8112","0,12909","1,2921","0,12913"
"2,74","-2,8104","-28,13","-2,8112","0,12909","1,2921","0,12913"
"2,76","-2,8104","-28,129","-2,8112","0,12909","1,2921","0,12913"
"2,78","-2,8104","-28,129","-2,8112","0,12909","1,292","0,12912"
"2,8","-2,8104","-28,128","-2,8112","0,12909","1,292","0,12912"
"2,82","-2,8104","-28,128","-2,8111","0,12909","1,292","0,12912"
"2,84","-2,8104","-28,128","-2,8111","0,12909","1,292","0,12912"
"2,86","-2,8104","-28,127","-2,8111","0,12909","1,292","0,12912"
"2,88","-2,8104","-28,127","-2,811","0,12909","1,292","0,12912"
"2,9","-2,8104","-28,127","-2,811","0,12909","1,292","0,12912"
"2,92","-2,8104","-28,127","-2,811","0,12909","1,292","0,12912"
"2,94","-2,8104","-28,127","-2,8109","0,12909","1,292","0,12911"
"2,96","-2,8104","-28,127","-2,8109","0,12909","1,292","0,12911"
"2,98","-2,8104","-28,127","-2,8109","0,12909","1,292","0,12911"
3,"-2,8104","-28,127","-2,8108","0,12909","1,292","0,12911"
"3,02","-2,8104","-28,127","-2,8108","0,12909","1,292","0,12911"
"3,04","-2,8104","-28,128","-2,8108","0,12909","1,292","0,12911"
"3,06","-2,8104","-28,128","-2,8107","0,12909","1,292","0,1291"
"3,08","-2,8104","-28,128","-2,8107","0,12909","1,292","0,1291"
"3,1","-2,8104","-28,128","-2,8107","0,12909","1,292","0,1291"
"3,12","-2,8104","-28,128","-2,8107","0,12909","1,292","0,1291"
"3,14","-2,8104","-28,128","-2,8106","0,12909","1,292","0,1291"
"3,16","-2,8104","-28,129","-2,8106","0,12909","1,292","0,1291"
"3,18","-2,8104","-28,129","-2,8106","0,12909","1,292","0,1291"
"3,2","-2,8104","-28,129","-2,8106","0,12909","1,292","0,1291"
"3,22","-2,8104","-28,129","-2,8105","0,12909","1,2921","0,1291"
"3,24","-2,8104","-28,13","-2,8105","0,12909","1,2921","0,12909"
"3,26","-2,8104","-28,13","-2,8105","0,12909","1,2921","0,12909"
"3,28","-2,8104","-28,13","-2,8105","0,12909","1,2921","0,12909"
"3,3","-2,8104","-28,13","-2,8105","0,12909","1,2921","0,12909"
"3,32","-2,8104","-28,13","-2,8105","0,12909","1,2921","0,12909"
"3,34","-2,8104","-28,131","-2,8104","0,12909","1,2921","0,12909"
"3,36","-2,8104","-28,131","-2,8104","0,12909","1,2921","0,12909"
"3,38","-2,8104","-28,131","-2,8104","0,12909","1,2921","0,12909"
"3,4","-2,8104","-28,131","-2,8104","0,12909","1,2921","0,12909"
"3,42","-2,8104","-28,131","-2,8104","0,12909","1,2921","0,12909"
"3,44","-2,8104","-28,131","-2,8104","0,12909","1,2921","0,12909"
"3,46","-2,8104","-28,131","-2,8104","0,12909","1,2922","0,12909"
"3,48","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,5","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,52","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,54","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,56","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,58","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,6","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,62","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,64","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,66","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,68","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,7","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,72","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,74","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,76","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,78","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,8","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,82","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,84","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,86","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,88","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,9","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,92","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,94","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,96","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"3,98","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
4,"-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,02","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,04","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,06","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,08","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,1","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,12","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,14","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,16","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,18","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,2","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,22","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,24","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,26","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,28","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,3","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,32","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,34","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,36","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,38","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,4","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,42","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,44","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,46","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,48","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,5","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,52","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,54","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,56","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,58","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,6","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,62","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,64","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,66","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,68","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,7","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,72","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,74","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,76","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,78","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,8","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,82","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,84","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,86","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,88","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,9","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,92","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,94","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,96","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
"4,98","-2,8104","-28,132","-2,8104","0,12909","1,2922","0,12909"
5,"-4,5296","-55,135","-2,8104","-0,39516","-6,9422","0,12909"
"5,02","-4,5296","-56,682","-2,8203","-0,39516","-7,414","0,12606"
"5,04","-4,5296","-57,925","-2,8479","-0,39516","-7,7932","0,11767"
"5,06","-4,5296","-58,896","-2,89","-0,39516","-8,0891","0,10482"
"5,08","-4,5296","-59,621","-2,9441","-0,39516","-8,3104","0,088319"
"5,1","-4,5296","-60,128","-3,0079","-0,39516","-8,465","0,068877"
"5,12","-4,5296","-60,441","-3,0792","-0,39516","-8,5605","0,047129"
"5,14","-4,5296","-60,583","-3,1562","-0,39516","-8,6037","0,023634"
"5,16","-4,5296","-60,575","-3,2374","-0,39516","-8,6012","-0,0011178"
"5,18","-4,5296","-60,436","-3,3213","-0,39516","-8,5588","-0,026695"
"5,2","-4,5296","-60,184","-3,4066","-0,39516","-8,482","-0,052723"
"5,22","-4,5296","-59,836","-3,4924","-0,39516","-8,3759","-0,078878"
"5,24","-4,5296","-59,407","-3,5777","-0,39516","-8,2451","-0,10488"
"5,26","-4,5296","-58,911","-3,6616","-0,39516","-8,0938","-0,1305"
"5,28","-4,5296","-58,36","-3,7437","-0,39516","-7,9259","-0,15552"
"5,3","-4,5296","-57,766","-3,8233","-0,39516","-7,7448","-0,17979"
"5,32","-4,5296","-57,14","-3,9","-0,39516","-7,5537","-0,20317"
"5,34","-4,5296","-56,49","-3,9734","-0,39516","-7,3554","-0,22555"
"5,36","-4,5296","-55,824","-4,0432","-0,39516","-7,1525","-0,24684"
"5,38","-4,5296","-55,151","-4,1093","-0,39516","-6,9472","-0,26699"
"5,4","-4,5296","-54,477","-4,1714","-0,39516","-6,7415","-0,28595"
"5,42","-4,5296","-53,807","-4,2296","-0,39516","-6,5372","-0,30369"
"5,44","-4,5296","-53,146","-4,2837","-0,39516","-6,3358","-0,3202"
"5,46","-4,5296","-52,499","-4,3339","-0,39516","-6,1385","-0,33548"
"5,48","-4,5296","-51,87","-4,38","-0,39516","-5,9466","-0,34955"
"5,5","-4,5296","-51,261","-4,4222","-0,39516","-5,761","-0,36242"
"5,52","-4,5296","-50,675","-4,4606","-0,39516","-5,5823","-0,37412"
"5,54","-4,5296","-50,115","-4,4952","-0,39516","-5,4113","-0,38469"
"5,56","-4,5296","-49,581","-4,5263","-0,39516","-5,2485","-0,39418"
"5,58","-4,5296","-49,074","-4,554","-0,39516","-5,0941","-0,40262"
"5,6","-4,5296","-48,597","-4,5784","-0,39516","-4,9484","-0,41007"
"5,62","-4,5296","-48,148","-4,5998","-0,39516","-4,8117","-0,41658"
"5,64","-4,5296","-47,729","-4,6182","-0,39516","-4,6839","-0,4222"
"5,66","-4,5296","-47,339","-4,6339","-0,39516","-4,565","-0,42699"
"5,68","-4,5296","-46,978","-4,6471","-0,39516","-4,4549","-0,43101"
"5,7","-4,5296","-46,646","-4,6579","-0,39516","-4,3535","-0,43431"
"5,72","-4,5296","-46,341","-4,6666","-0,39516","-4,2606","-0,43694"
"5,74","-4,5296","-46,063","-4,6732","-0,39516","-4,1759","-0,43896"
"5,76","-4,5296","-45,812","-4,678","-0,39516","-4,0992","-0,44043"
"5,78","-4,5296","-45,585","-4,6811","-0,39516","-4,0301","-0,44139"
"5,8","-4,5296","-45,383","-4,6828","-0,39516","-3,9683","-0,44189"
"5,82","-4,5296","-45,203","-4,6831","-0,39516","-3,9135","-0,44198"
"5,84","-4,5296","-45,045","-4,6822","-0,39516","-3,8652","-0,44171"
"5,86","-4,5296","-44,907","-4,6802","-0,39516","-3,8232","-0,44111"
"5,88","-4,5296","-44,788","-4,6774","-0,39516","-3,7869","-0,44024"
"5,9","-4,5296","-44,687","-4,6737","-0,39516","-3,7561","-0,43913"
"5,92","-4,5296","-44,602","-4,6694","-0,39516","-3,7304","-0,43781"
"5,94","-4,5296","-44,533","-4,6645","-0,39516","-3,7093","-0,43631"
"5,96","-4,5296","-44,478","-4,6591","-0,39516","-3,6925","-0,43468"
"5,98","-4,5296","-44,436","-4,6534","-0,39516","-3,6796","-0,43293"
6,"-4,5296","-44,405","-4,6474","-0,39516","-3,6703","-0,43109"
"6,02","-4,5296","-44,386","-4,6411","-0,39516","-3,6643","-0,42919"
"6,04","-4,5296","-44,375","-4,6348","-0,39516","-3,6612","-0,42725"
"6,06","-4,5296","-44,374","-4,6283","-0,39516","-3,6607","-0,42528"
"6,08","-4,5296","-44,38","-4,6219","-0,39516","-3,6625","-0,42332"
"6,1","-4,5296","-44,393","-4,6155","-0,39516","-3,6664","-0,42136"
"6,12","-4,5296","-44,411","-4,6091","-0,39516","-3,672","-0,41942"
"6,14","-4,5296","-44,435","-4,6029","-0,39516","-3,6792","-0,41753"
"6,16","-4,5296","-44,462","-4,5968","-0,39516","-3,6877","-0,41568"
"6,18","-4,5296","-44,494","-4,5909","-0,39516","-3,6972","-0,41388"
"6,2","-4,5296","-44,528","-4,5853","-0,39516","-3,7077","-0,41215"
"6,22","-4,5296","-44,564","-4,5798","-0,39516","-3,7188","-0,41049"
"6,24","-4,5296","-44,603","-4,5746","-0,39516","-3,7305","-0,4089"
"6,26","-4,5296","-44,642","-4,5696","-0,39516","-3,7426","-0,40739"
"6,28","-4,5296","-44,683","-4,5649","-0,39516","-3,7549","-0,40596"
"6,3","-4,5296","-44,724","-4,5605","-0,39516","-3,7673","-0,40461"
"6,32","-4,5296","-44,764","-4,5564","-0,39516","-3,7798","-0,40334"
"6,34","-4,5296","-44,805","-4,5525","-0,39516","-3,7922","-0,40215"
"6,36","-4,5296","-44,845","-4,5489","-0,39516","-3,8044","-0,40105"
"6,38","-4,5296","-44,884","-4,5455","-0,39516","-3,8164","-0,40003"
"6,4","-4,5296","-44,923","-4,5424","-0,39516","-3,8281","-0,39909"
"6,42","-4,5296","-44,96","-4,5396","-0,39516","-3,8394","-0,39823"
"6,44","-4,5296","-44,996","-4,537","-0,39516","-3,8503","-0,39744"
"6,46","-4,5296","-45,03","-4,5347","-0,39516","-3,8608","-0,39673"
"6,48","-4,5296","-45,063","-4,5326","-0,39516","-3,8708","-0,39609"
"6,5","-4,5296","-45,094","-4,5307","-0,39516","-3,8803","-0,39551"
"6,52","-4,5296","-45,123","-4,529","-0,39516","-3,8892","-0,395"
"6,54","-4,5296","-45,151","-4,5275","-0,39516","-3,8977","-0,39455"
"6,56","-4,5296","-45,177","-4,5262","-0,39516","-3,9056","-0,39415"
"6,58","-4,5296","-45,201","-4,5251","-0,39516","-3,9131","-0,39381"
"6,6","-4,5296","-45,224","-4,5242","-0,39516","-3,9199","-0,39352"
"6,62","-4,5296","-45,245","-4,5234","-0,39516","-3,9263","-0,39327"
"6,64","-4,5296","-45,264","-4,5227","-0,39516","-3,9322","-0,39307"
"6,66","-4,5296","-45,282","-4,5221","-0,39516","-3,9376","-0,3929"
"6,68","-4,5296","-45,298","-4,5217","-0,39516","-3,9424","-0,39278"
"6,7","-4,5296","-45,312","-4,5214","-0,39516","-3,9469","-0,39268"
"6,72","-4,5296","-45,325","-4,5212","-0,39516","-3,9509","-0,39262"
"6,74","-4,5296","-45,337","-4,5211","-0,39516","-3,9544","-0,39258"
"6,76","-4,5296","-45,347","-4,5211","-0,39516","-3,9576","-0,39257"
"6,78","-4,5296","-45,357","-4,5211","-0,39516","-3,9604","-0,39258"
"6,8","-4,5296","-45,365","-4,5212","-0,39516","-3,9628","-0,39261"
"6,82","-4,5296","-45,371","-4,5213","-0,39516","-3,9649","-0,39265"
"6,84","-4,5296","-45,377","-4,5215","-0,39516","-3,9667","-0,39271"
"6,86","-4,5296","-45,382","-4,5217","-0,39516","-3,9682","-0,39278"
"6,88","-4,5296","-45,386","-4,522","-0,39516","-3,9694","-0,39286"
"6,9","-4,5296","-45,389","-4,5223","-0,39516","-3,9704","-0,39295"
"6,92","-4,5296","-45,392","-4,5226","-0,39516","-3,9711","-0,39305"
"6,94","-4,5296","-45,394","-4,523","-0,39516","-3,9717","-0,39315"
"6,96","-4,5296","-45,395","-4,5233","-0,39516","-3,972","-0,39326"
"6,98","-4,5296","-45,395","-4,5237","-0,39516","-3,9722","-0,39336"
7,"-4,5296","-45,396","-4,524","-0,39516","-3,9723","-0,39347"
"7,02","-4,5296","-45,395","-4,5244","-0,39516","-3,9722","-0,39358"
"7,04","-4,5296","-45,395","-4,5247","-0,39516","-3,972","-0,39369"
"7,06","-4,5296","-45,394","-4,5251","-0,39516","-3,9717","-0,3938"
"7,08","-4,5296","-45,392","-4,5254","-0,39516","-3,9713","-0,39391"
"7,1","-4,5296","-45,391","-4,5258","-0,39516","-3,9708","-0,39401"
"7,12","-4,5296","-45,389","-4,5261","-0,39516","-3,9703","-0,39411"
"7,14","-4,5296","-45,387","-4,5264","-0,39516","-3,9697","-0,39421"
"7,16","-4,5296","-45,385","-4,5267","-0,39516","-3,969","-0,3943"
"7,18","-4,5296","-45,383","-4,527","-0,39516","-3,9684","-0,39439"
"7,2","-4,5296","-45,381","-4,5273","-0,39516","-3,9677","-0,39448"
